customer_id,age,tenure_years,product_count,avg_balance,has_mortgage,salary_deposit_flag,digital_engagement,branch_visits_last_q,complaints_12m,nps_bucket,promo_exposure,fee_events_12m,rate_sensitivity,card_spend_monthly,quarter,state,wallet_share,next_state,wallet_share_next,age_group,tenure_group,balance_category,product_engagement,risk_score,wallet_share_delta,state_changed,life_stage,value_segment,digital_adoption,quarter_numeric
1411,22,4.62,7,48013.008092935386,1,1,0.7396475085146822,3,0,1,0,2,0.2844234034329589,2151.923952707692,t1,STAY,0.9768,STAY,0.9017,18-30,2-5y,VeryHigh,24.021894252554404,0.5422117017164795,-0.07510000000000006,0,Young,Medium,None,1
821,19,9.44,3,18492.00188127352,1,1,0.5296604103606026,1,0,1,1,1,0.6183059390644893,3587.676708142154,t1,STAY,0.8514,STAY,0.9578,18-30,5-10y,Medium,28.35889812310818,0.5091529695322446,0.10639999999999994,0,Young,Medium,None,1
416,63,4.19,7,22690.66334112937,0,1,0.4334022479489941,0,0,1,0,4,0.5618098810871193,775.1066243,t3,STAY,0.7594,STAY,1.0,60+,2-5y,High,32.9300206743847,1.0809049405435598,0.24060000000000004,0,Mature,Medium,None,3
1857,43,4.9,1,130760.87064748294,1,0,0.1182673940104945,0,0,0,0,4,0.3542422729915288,1522.174557704979,t1,SPLIT,0.7225,STAY,0.8891,41-50,2-5y,VeryHigh,30.43548021820315,0.9771211364957644,0.16659999999999997,1,Family,Medium,None,1
3980,28,3.99,6,12828.74392205327,1,0,0.9040847149590922,3,0,0,0,4,0.6964599048510436,398.86969488692176,t1,STAY,0.8775,STAY,0.9654,18-30,2-5y,Low,23.67122541448773,1.1482299524255217,0.08790000000000009,0,Young,Medium,None,1
4238,25,4.53,6,12229.942728083242,1,0,1.0,2,0,1,0,1,0.3673210042432603,3307.235602859688,t3,STAY,0.944,STAY,0.8416,18-30,2-5y,Low,26.7,0.38366050212163016,-0.10239999999999994,0,Young,Medium,None,3
1858,57,12.89,1,6948.1213336506735,1,1,0.2226916144183414,0,0,-1,1,2,0.4489613064204819,1088.34720596206,t0,LEAVE,0.0,LEAVE,0.0809,51-60,10+y,Low,30.466807484325503,0.6244806532102409,0.0809,0,Mature,Low,None,0
1904,34,5.37,1,71180.49115462415,1,0,0.6646634250276047,2,1,0,0,0,0.3775586834698897,1154.5406333389828,t0,SPLIT,0.6291,STAY,0.918,31-40,5-10y,VeryHigh,24.59939902750828,0.48877934173494486,0.28890000000000005,1,Family,Medium,None,0
871,48,17.32,5,5483.4779689441475,0,1,0.6353913171368429,2,0,1,0,1,0.8942561119930188,1089.2881453416987,t2,STAY,0.8072,STAY,0.8556,41-50,10+y,Low,26.190617395141054,0.6471280559965094,0.0484,0,Mature,Medium,None,2
2854,24,2.77,6,13245.0179695368,1,1,0.4387678633313711,8,0,0,0,2,0.7820104173578815,3593.643322866307,t0,SPLIT,0.502,STAY,1.0,18-30,2-5y,Medium,8.531630358999411,0.7910052086789408,0.498,1,Young,Medium,None,0
3797,64,4.57,6,5632.748837022946,0,0,0.8654172018936264,0,0,1,0,3,0.4133848833023912,2243.998159312616,t3,SPLIT,0.6659,STAY,0.9005,60+,2-5y,Low,32.65962516056809,0.8066924416511957,0.23459999999999992,1,Mature,Medium,None,3
392,30,5.13,7,6885.616965072993,1,0,0.5577459234379558,2,0,-1,0,1,0.7472177350271345,3305.577897407464,t1,SPLIT,0.4574,SPLIT,0.5732,18-30,5-10y,Low,26.96732377703139,0.5736088675135673,0.11580000000000007,0,Family,Medium,None,1
4331,30,2.24,7,2402.086719944343,0,0,0.1545885988447192,3,0,0,0,3,0.182174587,5696.663723590925,t1,LEAVE,0.0278,LEAVE,0.045,18-30,2-5y,Low,23.846376579653416,0.6910872935000001,0.0172,0,Mature,Medium,None,1
488,53,2.48,1,55355.02674299656,1,0,0.6969108041041162,4,0,0,1,0,0.6485069023167577,5279.2857546329615,t0,STAY,0.9605,STAY,1.0,51-60,2-5y,VeryHigh,18.609073241231236,0.32425345115837884,0.03949999999999998,0,Mature,Medium,None,0
154,37,8.18,5,35442.63691459232,0,0,0.2688597707275329,1,0,1,0,0,0.3101042362508614,789.6012924034496,t0,STAY,0.8543,SPLIT,0.3094,31-40,5-10y,High,29.08065793121826,0.1550521181254307,-0.5448999999999999,1,Mature,Medium,None,0
2601,75,6.48,7,15502.499172879576,1,0,1.0,2,0,-1,0,2,0.7230263025115953,2997.2219685716946,t2,STAY,0.8845,STAY,0.9132,60+,5-10y,Medium,27.1,0.7615131512557977,0.02870000000000006,0,Senior,Medium,None,2
4520,46,10.37,3,9883.661789077874,1,1,0.4129441173707364,0,0,0,0,3,0.3965465309950294,2175.771179628424,t1,STAY,0.8407,STAY,0.7777,41-50,10+y,Low,31.32388323521122,0.7982732654975148,-0.06300000000000006,0,Family,Medium,None,1
3520,79,13.87,2,11513.701324617436,0,1,0.5738965224938398,4,0,0,0,0,0.460013537,873.1143967,t1,STAY,1.0,STAY,0.7835,60+,10+y,Low,18.972168956748153,0.2300067685,-0.21650000000000003,0,Senior,Medium,None,1
1164,53,5.9,7,16670.68453846844,0,0,0.6797135028066221,4,0,0,0,3,0.5570773251612412,3358.260875909699,t2,STAY,1.0,STAY,0.9153,51-60,5-10y,Medium,21.00391405084199,0.8785386625806206,-0.0847,0,Mature,Medium,None,2
4741,35,9.81,6,17536.793630429056,0,0,0.1903730066527024,1,0,-1,0,8,0.0,1761.2788705772175,t3,STAY,0.9679,STAY,0.993,31-40,5-10y,Medium,29.457111901995813,1.6,0.02510000000000001,0,Mature,Medium,None,3
620,27,5.6,4,31722.01901943153,1,1,0.8841893694305851,1,1,0,1,5,0.5299981527894881,560.7052013945697,t1,LEAVE,0.0331,STAY,0.9585,18-30,5-10y,High,28.865256810829177,1.5649990763947441,0.9254,1,Young,Medium,None,1
1800,52,8.64,7,6908.308706672934,1,1,0.7596407915550375,1,0,-1,1,4,0.3875413281461773,648.7596557020586,t1,STAY,0.8032,STAY,0.8714,51-60,5-10y,Low,30.02789223746651,0.9937706640730887,0.06819999999999993,0,Mature,Medium,None,1
4027,32,4.96,7,66157.39615,0,0,0.6428484668161397,1,0,0,1,1,0.4650185946138046,1470.1631005529514,t1,STAY,0.81,STAY,0.7953,31-40,2-5y,VeryHigh,29.992854540044842,0.43250929730690235,-0.014700000000000046,0,Mature,High,None,1
1546,57,4.11,3,37361.20625725931,1,1,0.5695719427697996,3,1,-1,1,1,0.2645910270263901,9557.299972827775,t3,STAY,0.8546,STAY,0.8495,51-60,2-5y,High,22.37087158283094,0.632295513513195,-0.005099999999999993,0,Mature,Medium,None,3
4381,80,6.49,7,14345.12934116749,1,1,0.6318505389719724,1,0,1,1,2,0.3539488849145547,342.65332891583904,t2,STAY,0.8125,STAY,0.9429,60+,5-10y,Medium,29.98955516169159,0.5769744424572774,0.13039999999999996,0,Senior,Medium,None,2
1903,66,3.45,3,66386.45174019814,0,1,0.2828665572533427,2,0,-1,0,2,0.4067353514917919,2754.5384619391207,t3,STAY,0.9258,STAY,1.0,60+,2-5y,VeryHigh,25.284859967176004,0.603367675745896,0.07420000000000004,0,Senior,High,None,3
4556,32,9.72,6,20177.79940756433,1,0,0.5593801713247385,1,0,0,0,1,0.5295547527552955,804.7181585134078,t0,STAY,0.9338,STAY,0.884,31-40,5-10y,Medium,29.56781405139742,0.46477737637764777,-0.049799999999999955,0,Family,Medium,None,0
265,84,5.23,7,78821.87694963325,1,1,0.5028412840223528,0,0,1,1,2,0.5691732801306892,1780.6919515826442,t1,STAY,0.9105,STAY,0.7631,60+,5-10y,VeryHigh,32.95085238520671,0.6845866400653446,-0.14739999999999998,0,Senior,High,None,1
1305,58,3.19,5,15472.539606312605,1,1,0.9527559169681384,3,0,1,1,2,0.088469507,1410.4629471910578,t3,STAY,0.9705,STAY,0.887,51-60,2-5y,Medium,23.28582677509044,0.4442347535,-0.08350000000000002,0,Mature,Medium,None,3
412,33,6.73,7,26395.062699583683,1,0,0.5406143911596091,0,0,-1,1,3,0.359575863307209,607.6907170845406,t3,STAY,0.9628,STAY,0.9821,31-40,5-10y,High,32.962184317347884,0.7797879316536046,0.019299999999999984,0,Family,Medium,None,3
907,45,7.07,5,58068.76981886683,1,0,0.3940368527539985,1,0,0,1,0,0.60649954,8115.7374029980765,t3,STAY,0.9645,STAY,0.8624,41-50,5-10y,VeryHigh,29.1182110558262,0.30324977,-0.10209999999999997,0,Family,High,None,3
845,18,6.56,4,103862.21395258293,0,0,0.4040804952287726,2,0,0,0,1,0.611010742,5570.011790609864,t0,STAY,0.8674,STAY,0.9166,18-30,5-10y,VeryHigh,25.72122414856863,0.505505371,0.04920000000000002,0,Young,High,None,0
3747,48,2.81,3,33849.665524044816,0,0,0.5628053204486138,0,0,-1,0,1,0.545152461,5717.8503998345195,t3,STAY,0.8891,STAY,0.9605,41-50,2-5y,High,31.368841596134583,0.4725762305,0.07140000000000002,0,Mature,Medium,None,3
3210,33,7.24,6,4654.098172049074,1,1,0.5176852668479833,1,0,0,1,0,0.5215161555841057,385.2327156925272,t0,SPLIT,0.385,STAY,0.8538,31-40,5-10y,Low,29.555305580054394,0.26075807779205284,0.4688,1,Family,Medium,None,0
4267,41,12.42,4,13144.371953234067,1,0,0.5538355886649017,5,0,1,1,1,0.2840714440836439,1017.0134067136486,t0,STAY,0.8559,STAY,0.8975,41-50,10+y,Medium,16.76615067659947,0.342035722041822,0.04159999999999997,0,Family,Medium,None,0
2812,37,2.74,2,17701.88718398445,0,1,0.4431970463489373,2,0,-1,1,0,0.1833796930669204,3835.430499,t0,STAY,0.8776,STAY,0.8943,31-40,2-5y,Medium,24.93295911390468,0.0916898465334602,0.016699999999999937,0,Mature,Medium,None,0
1381,83,5.33,1,20934.26133542893,1,1,0.4688243019965313,0,0,-1,0,1,0.7372254026224196,13568.482943945126,t2,STAY,0.9382,STAY,0.912,60+,5-10y,Medium,30.540647290598958,0.5686127013112099,-0.0262,0,Senior,Medium,None,2
4578,31,5.7,5,32344.351128524188,0,1,0.9064243125057234,4,0,0,0,2,0.415570060427224,1237.2749375449778,t1,STAY,0.7857,STAY,0.7847,31-40,5-10y,High,20.271927293751716,0.6077850302136121,-0.0010000000000000009,0,Mature,Medium,None,1
3073,34,2.76,5,39570.84313534836,1,1,0.5277213759603789,3,0,-1,0,3,0.449339477,2437.5037284253226,t3,STAY,0.8296,STAY,0.8322,31-40,2-5y,VeryHigh,23.158316412788114,0.8246697385000001,0.0026000000000000467,0,Family,Medium,None,3
717,52,2.15,1,27529.543599036027,0,0,0.3070576734716035,1,0,1,0,2,0.5699820677763437,698.2620575551553,t1,SPLIT,0.6773,STAY,0.9443,51-60,2-5y,High,27.492117302041482,0.684991033888172,0.267,1,Mature,Medium,None,1
1076,28,4.43,7,18118.77378,1,1,0.2393010840976826,2,0,1,1,3,0.5720433333913069,3302.298166076669,t0,SPLIT,0.6687,STAY,0.9898,18-30,2-5y,Medium,26.871790325229306,0.8860216666956535,0.32110000000000005,1,Young,Medium,None,0
221,26,9.99,6,23854.224618693785,1,1,0.2657927801369895,1,0,0,0,2,0.6425697400438786,1821.258604758334,t1,STAY,1.0,STAY,0.8946,18-30,5-10y,High,29.479737834041096,0.7212848700219393,-0.10540000000000005,0,Young,Medium,None,1
892,65,3.38,5,34358.00362427861,1,1,1.0,2,0,1,0,1,0.6585980659807976,807.8944994754112,t3,STAY,0.8316,STAY,0.8552,60+,2-5y,High,26.3,0.5292990329903988,0.023599999999999954,0,Senior,Medium,None,3
4836,53,4.16,4,63142.79880082018,0,1,0.5822454828627106,2,0,0,1,3,0.6840932842288163,1563.380423589769,t3,STAY,0.8246,STAY,0.8904,51-60,2-5y,VeryHigh,25.77467364485881,0.9420466421144083,0.06579999999999997,0,Mature,High,None,3
4807,49,3.79,6,61483.69428623928,0,1,0.2576441236378018,2,0,0,0,2,0.5826014701424851,4702.105040191296,t2,STAY,0.9198,STAY,1.0,41-50,2-5y,VeryHigh,26.47729323709134,0.6913007350712426,0.08020000000000005,0,Mature,High,None,2
2321,24,3.39,5,56144.28168203943,0,1,0.4296330101325925,1,0,0,0,1,0.3851594385614563,4110.3737998928445,t1,STAY,0.8248,STAY,0.9942,18-30,2-5y,VeryHigh,29.128889903039777,0.39257971928072816,0.1694,0,Young,High,None,1
3131,42,11.32,1,16354.94250246986,1,0,0.9584567649670612,1,0,0,1,4,0.4265870353508745,7665.426636,t3,STAY,0.8186,STAY,0.8827,41-50,10+y,Medium,27.68753702949012,1.0132935176754372,0.06410000000000005,0,Family,Low,None,3
2763,42,12.71,3,37980.389315420645,0,0,0.5048529496866991,0,1,0,1,1,0.3307239344237264,2065.8807975162367,t3,STAY,1.0,STAY,0.8759,41-50,10+y,High,31.35145588490601,0.6653619672118631,-0.12409999999999999,0,Mature,Medium,None,3
2409,49,5.47,2,24807.73323579699,0,1,0.180437809805131,0,0,-1,0,3,0.3336841001471322,3486.671499110324,t3,STAY,0.8207,STAY,0.8977,41-50,5-10y,High,30.85413134294154,0.7668420500735662,0.07700000000000007,0,Mature,Medium,None,3
4745,64,4.31,6,44269.66439068442,1,1,0.4147222251644031,3,0,0,0,2,0.4380629546964569,392.8255948401489,t1,STAY,0.8161,STAY,0.9963,60+,2-5y,VeryHigh,23.52441666754932,0.6190314773482285,0.18019999999999992,0,Mature,Medium,None,1
3931,65,10.72,3,7814.387487836568,1,0,0.2977013354037868,0,0,-1,0,2,0.5186831847143718,2958.2770338704386,t2,STAY,0.8926,STAY,0.8584,60+,10+y,Low,31.289310400621137,0.6593415923571859,-0.0341999999999999,0,Senior,Medium,None,2
4743,46,17.11,5,30084.359938143974,1,1,0.8029877934665025,4,1,0,1,1,0.2488377578193105,1155.278254525311,t2,STAY,0.9991,STAY,0.8897,41-50,10+y,High,20.240896338039953,0.6244188789096552,-0.10939999999999994,0,Family,Medium,None,2
4951,40,4.75,7,22422.237307153748,1,1,0.7674737266126871,3,0,0,0,2,0.578698849,22340.61023490964,t3,STAY,0.7765,STAY,0.8329,31-40,2-5y,Medium,24.030242117983807,0.6893494245,0.056400000000000006,0,Family,Medium,None,3
568,34,1.23,3,8877.102260472651,0,0,0.3566825599875882,1,0,-1,0,2,0.8552397764342123,1353.733015767487,t0,SPLIT,0.5171,STAY,0.8586,31-40,0-2y,Low,28.307004767996276,0.8276198882171062,0.3415,1,Mature,Medium,None,0
4889,40,8.42,2,44339.08757907613,0,1,0.277904439712916,0,0,0,0,3,0.1805878509873652,2300.848254654175,t3,STAY,0.9088,STAY,0.8585,31-40,5-10y,VeryHigh,30.883371331913875,0.6902939254936827,-0.05030000000000001,0,Mature,Medium,None,3
2870,31,16.14,5,11828.842974598889,0,0,0.6641508448821279,4,0,1,1,3,0.5627441864800318,4063.8055697153527,t1,STAY,0.7849,STAY,0.8932,31-40,10+y,Low,20.19924525346464,0.881372093240016,0.10829999999999995,0,Mature,Medium,None,1
2706,37,10.58,2,143585.46877045807,1,0,0.3382999143453237,6,0,1,1,3,0.7026952405566566,1694.1577125291954,t3,STAY,0.8919,STAY,0.8372,31-40,10+y,VeryHigh,12.901489974303598,0.9513476202783284,-0.05469999999999997,0,Family,Medium,None,3
2939,78,9.85,6,26866.984550053963,1,1,0.6701367232704096,0,0,1,1,3,0.3917352573426647,1837.150115936189,t0,STAY,0.919,STAY,0.8302,60+,5-10y,High,32.60104101698112,0.7958676286713324,-0.08879999999999999,0,Senior,Medium,None,0
1809,24,8.74,2,60917.58064519708,1,1,0.9693527654664236,1,0,0,1,3,0.7726404761874759,913.8731804811142,t2,STAY,0.9666,SPLIT,0.721,18-30,5-10y,VeryHigh,28.090805829639926,0.986320238093738,-0.24560000000000004,1,Young,Medium,None,2
2846,48,2.46,7,20430.060124528307,1,1,0.9795511266968172,2,0,1,0,1,0.8073729716296782,2684.6335309489086,t2,STAY,0.8436,STAY,0.994,41-50,2-5y,Medium,27.093865338009046,0.6036864858148392,0.15039999999999998,0,Family,Medium,None,2
1885,59,7.27,4,16149.195967442638,1,0,0.4353085897840592,4,0,0,1,6,0.6356660143910599,540.5878535860624,t0,STAY,0.8802,STAY,1.0,51-60,5-10y,Medium,19.73059257693522,1.5178330071955302,0.11980000000000002,0,Mature,Medium,None,0
1374,46,15.29,1,80640.76736579795,1,1,0.6285527854632773,2,0,0,1,2,0.093814763,1122.3827799653227,t2,STAY,0.9621,STAY,0.9341,41-50,10+y,VeryHigh,24.588565835638985,0.44690738150000003,-0.027999999999999914,0,Family,Medium,None,2
643,75,11.27,7,71338.75827197066,0,0,0.5644635355455452,1,0,1,1,3,0.3138185078062801,1785.2072748978287,t3,STAY,0.9771,STAY,0.9092,60+,10+y,VeryHigh,29.969339060663664,0.7569092539031401,-0.06789999999999996,0,Senior,High,None,3
9,31,4.84,7,17790.01046170882,1,1,0.3504875369335242,1,0,1,1,1,0.8026539306042311,1464.6429620355214,t0,STAY,0.8749,STAY,0.9377,31-40,2-5y,Medium,29.905146261080056,0.6013269653021156,0.06279999999999997,0,Family,Medium,None,0
1623,79,3.49,7,6110.934212,1,1,0.8882156122983657,0,0,-1,1,1,0.5139066967098955,4196.616813149129,t2,STAY,0.9719,STAY,0.8261,60+,2-5y,Low,33.06646468368951,0.4569533483549478,-0.14580000000000004,0,Senior,Medium,None,2
611,73,6.76,3,7869.607267,0,1,0.7234381678887559,3,0,1,0,1,0.6144540432574274,833.6876977244681,t0,STAY,0.8387,STAY,0.9235,60+,5-10y,Low,22.417031450366625,0.5072270216287137,0.08479999999999999,0,Senior,Medium,None,0
2771,62,7.65,7,45114.54014540912,1,1,0.3177159452414834,1,0,-1,0,0,0.6137438871682245,1014.5995925567512,t0,STAY,0.9556,STAY,1.0,60+,5-10y,VeryHigh,29.895314783572445,0.30687194358411224,0.044399999999999995,0,Mature,Medium,None,0
81,81,6.03,6,63718.3522783376,0,1,0.4637112661903836,3,0,0,1,1,0.751107075,12946.315388345642,t2,STAY,0.8268,STAY,0.7744,60+,5-10y,VeryHigh,23.539113379857117,0.5755535375,-0.0524,0,Senior,High,None,2
1953,22,4.95,2,28097.639822523695,1,0,0.4619231601190234,2,0,0,1,5,0.7009787,2040.5390342739329,t3,STAY,0.8028,STAY,0.8641,18-30,2-5y,High,24.938576948035706,1.35048935,0.06130000000000002,0,Young,Medium,None,3
3284,24,2.7,7,89509.13263140718,0,1,0.9208776182235128,2,0,-1,1,3,0.4230762245817768,943.2180557937816,t0,STAY,0.8678,STAY,0.9768,18-30,2-5y,VeryHigh,27.076263285467054,0.8115381122908885,0.10899999999999999,0,Young,High,None,0
1204,69,1.61,3,13161.423334522073,1,0,0.094662386,4,1,-1,0,2,0.3826307458501055,1030.9243935594752,t1,STAY,0.8596,STAY,0.8697,60+,0-2y,Medium,19.2283987158,0.8913153729250527,0.010099999999999998,0,Senior,Medium,None,1
1349,67,3.83,5,16623.848970151997,1,0,1.0,2,0,1,1,3,0.0,4840.597358602392,t2,STAY,0.9731,STAY,0.9352,60+,2-5y,Medium,26.3,0.6000000000000001,-0.037899999999999934,0,Senior,Medium,None,2
720,58,6.36,6,22194.64833331212,1,1,0.6774183353645287,2,0,1,0,1,0.4460201972149025,1345.2191742910516,t3,STAY,1.0,STAY,0.8709,51-60,5-10y,Medium,26.60322550060936,0.42301009860745126,-0.1291,0,Mature,Medium,None,3
4075,39,1.81,6,26743.026533524244,0,1,0.7951433064684471,1,0,0,1,0,0.7686167574836305,1198.733625402812,t0,STAY,0.8669,STAY,0.9091,31-40,0-2y,High,29.638542991940533,0.3843083787418152,0.042200000000000015,0,Mature,Medium,None,0
4524,84,5.39,7,22444.663812588955,1,1,0.8817617404236551,3,0,-1,1,4,0.385957049187199,1163.846988399163,t0,STAY,0.8085,STAY,0.8049,60+,5-10y,Medium,24.064528522127098,0.9929785245935996,-0.0036000000000000476,0,Senior,Medium,None,0
4197,55,2.58,6,42189.7678,0,1,0.9384476399244236,2,0,-1,1,2,0.5712934804583972,452.84973756162265,t0,STAY,0.9346,STAY,0.965,51-60,2-5y,VeryHigh,26.68153429197733,0.6856467402291986,0.030399999999999983,0,Mature,Medium,None,0
3450,51,6.58,6,13172.49875,1,1,0.7393847406359589,4,0,-1,1,1,0.3590797362068002,5157.346967280361,t2,SPLIT,0.4864,STAY,0.9716,51-60,5-10y,Medium,20.62181542219079,0.3795398681034001,0.4852,1,Mature,Medium,None,2
4628,30,4.08,7,41338.144504661046,0,1,0.7211035670465056,1,0,0,0,2,0.4471108129681052,3869.806051602266,t1,STAY,0.7968,STAY,0.9329,18-30,2-5y,VeryHigh,30.016331070113953,0.6235554064840526,0.1361,0,Mature,Medium,None,1
4211,28,3.31,5,24507.47214721702,0,0,0.2143839577457724,3,0,0,1,1,0.423574122,918.0096171190044,t0,LEAVE,0.0793,STAY,0.7554,18-30,2-5y,High,23.064315187323732,0.411787061,0.6760999999999999,1,Young,Medium,None,0
911,69,6.34,1,14914.174939062636,1,0,0.776217807,4,0,-1,1,1,0.4717190105791805,4301.434233623631,t3,STAY,0.8891,STAY,0.9766,60+,5-10y,Medium,18.6328653421,0.4358595052895903,0.08750000000000002,0,Senior,Low,None,3
3590,78,4.8,4,33383.45304655918,1,0,0.967268753,3,0,-1,1,1,0.785459447,7283.202110431592,t1,STAY,0.9164,STAY,0.9725,60+,2-5y,High,22.8901806259,0.5927297235,0.05610000000000004,0,Senior,Medium,None,1
705,26,8.69,2,31798.87912027171,0,0,0.6712405784036692,1,0,-1,1,3,0.5113648477954622,121.31223085626912,t3,STAY,0.8018,STAY,0.9571,18-30,5-10y,High,28.0013721735211,0.8556824238977312,0.1553,0,Young,Medium,None,3
1516,80,3.3,1,12962.978712670274,1,0,0.2032541859827985,2,0,1,1,4,0.8278848391250981,16783.301625787146,t0,SPLIT,0.4382,SPLIT,0.6597,60+,2-5y,Low,24.46097625579484,1.213942419562549,0.22149999999999997,0,Senior,Low,None,0
3775,46,5.27,1,21322.994038169312,1,1,0.5859756187750336,1,0,0,0,8,0.1852173886924927,4358.194338078702,t1,STAY,1.0,STAY,0.8872,41-50,5-10y,Medium,27.57579268563251,1.6926086943462464,-0.11280000000000001,0,Family,Medium,None,1
3290,30,5.68,5,90642.44891,0,0,0.5341537300350797,2,0,-1,0,2,0.464634112,581.6509714539352,t2,LEAVE,0.0524,LEAVE,0.0161,18-30,5-10y,VeryHigh,26.160246119010523,0.632317056,-0.0363,0,Mature,High,None,2
1326,30,8.61,1,33207.739055717604,1,0,0.9492718253749431,2,0,1,0,3,0.5209174917825437,214.31055777004784,t0,STAY,0.9054,STAY,1.0,18-30,5-10y,High,24.684781547612484,0.8604587458912719,0.09460000000000002,0,Family,Medium,None,0
3453,48,3.94,3,5648.447025302043,0,1,0.9481021741238228,2,2,1,1,3,0.3678245434101219,1119.032262949083,t1,STAY,0.8268,STAY,0.9682,41-50,2-5y,Low,25.484430652237148,1.3839122717050611,0.14139999999999997,0,Mature,Medium,None,1
300,19,3.88,1,12070.575840366397,1,0,0.646048195,0,0,1,0,2,0.3012338998879265,7068.352060677454,t1,STAY,0.9441,STAY,0.7887,18-30,2-5y,Low,30.5938144585,0.5506169499439633,-0.1554000000000001,0,Young,Low,None,1
114,48,3.47,4,16546.38118428964,1,0,0.3792193712397537,2,0,0,1,3,0.527251149,5747.738767827339,t3,STAY,0.8306,STAY,0.8438,41-50,2-5y,Medium,25.713765811371925,0.8636255745000001,0.01319999999999999,0,Family,Medium,None,3
4245,41,6.64,7,76265.62825,1,1,0.3833837814614162,2,0,-1,0,1,0.8781859558599736,1327.943557672804,t1,STAY,0.8205,STAY,0.9755,41-50,5-10y,VeryHigh,26.915015134438427,0.6390929779299868,0.15500000000000003,0,Family,High,None,1
2324,61,0.93,7,41836.06376704121,1,0,0.1700693072498716,2,0,0,1,3,0.7205867557694818,1561.4814424451013,t1,STAY,0.9165,STAY,0.8557,60+,0-2y,VeryHigh,26.85102079217496,0.960293377884741,-0.060799999999999965,0,Mature,Medium,None,1
2263,20,5.79,1,15289.4205571376,1,1,0.5610870859476017,4,1,1,0,2,0.4690957882365316,3827.971979,t3,STAY,0.8576,STAY,0.8354,18-30,5-10y,Medium,18.56832612578428,0.9345478941182658,-0.022199999999999998,0,Young,Low,None,3
472,71,5.26,6,68897.23589753387,0,1,1.0,0,0,1,0,3,0.6241400339821437,5764.185441275889,t0,STAY,0.905,STAY,0.7886,60+,5-10y,VeryHigh,32.7,0.9120700169910719,-0.11640000000000006,0,Senior,High,None,0
2427,28,6.98,4,57301.41534138846,0,0,0.957113952,1,0,0,0,3,0.4949018784598595,2067.103011650212,t1,STAY,0.8441,STAY,0.8244,18-30,5-10y,VeryHigh,28.8871341856,0.8474509392299299,-0.01969999999999994,0,Young,High,None,1
2761,26,5.47,3,18897.92818724624,1,1,0.8095604112534281,6,0,1,0,4,0.6702625400786093,1726.8021230821369,t3,SPLIT,0.359,SPLIT,0.6516,18-30,5-10y,Medium,13.442868123376028,1.1351312700393046,0.29259999999999997,0,Young,Medium,None,3
1792,77,8.24,2,27132.30171977781,0,0,0.5981137028143478,2,0,-1,0,3,0.3261424161247943,4657.715213702121,t0,LEAVE,0.0569,LEAVE,0.0683,60+,5-10y,High,24.979434110844306,0.7630712080623973,0.0114,0,Senior,Medium,None,0
3067,73,4.26,2,30346.457039703633,1,1,1.0,0,0,1,1,2,0.2624694374418732,718.0204303269486,t2,STAY,0.9558,STAY,0.8732,60+,2-5y,High,31.1,0.5312347187209366,-0.0826,0,Senior,Medium,None,2
1613,62,1.64,5,19249.482112238056,0,0,0.4730137447255275,2,0,1,0,1,0.6360174397525804,1843.884349377947,t0,SPLIT,0.3356,SPLIT,0.4261,60+,0-2y,Medium,26.141904123417657,0.5180087198762902,0.09049999999999997,0,Mature,Medium,None,0
2027,59,1.43,1,11353.92220773282,1,0,0.4493763013502429,3,0,1,0,3,0.5566253423936666,2168.6392219071645,t2,STAY,1.0,STAY,1.0,51-60,0-2y,Low,21.53481289040507,0.8783126711968334,0.0,0,Mature,Low,None,2
